Filename,MG94_AIC,FA1_AIC,SynREVCodon_AIC
FBgn0033594,6729.701894320149,6731.573879754021,6775.155062451129
FBgn0001104,5428.178861328332,5424.829020573929,5466.177677564368
FBgn0033130,4410.867786885703,4412.869659577141,4458.375539683533
FBgn0037755,13053.79412794794,13055.82373143643,13091.68098489109
FBgn0037153,10088.28733885671,10088.00047408997,10103.69147708058
FBgn0034478,2739.837918117268,2741.62488670752,2815.670214000385
FBgn0039436,6499.679168890105,6499.246884767732,6434.56634395807
FBgn0002521,10520.26511055747,10522.29215544851,10574.44176082475
FBgn0025692,4516.580596403401,4515.699091268565,4541.958322334987
FBgn0036380,6156.740166735813,6157.855384169943,6178.433642630558
FBgn0052040,8563.975280171102,8556.91312068458,8609.854350273787
FBgn0259227,30207.52098024574,30208.00926407551,30269.08655743079
FBgn0037572,2830.167838828039,2829.545477752467,2925.337481747724
FBgn0287183,9385.97461535777,9387.98778284309,9432.669493894457
FBgn0034543,3722.514430830472,3723.945933376652,3771.630691576409
FBgn0034994,10585.98425359771,10587.61972833113,10634.01204059948
FBgn0035657,9526.161378831936,9528.1254467438,9546.692962196965
FBgn0003390,6830.321496077955,6831.924731560381,6876.877173683736
FBgn0033737,12621.92026675613,12615.32819264145,12616.24012962299
FBgn0033481,6673.814623119714,6675.75959311465,6722.561956791774
FBgn0025352,8601.113962115314,8603.058543533794,8615.141047663972
FBgn0032849,4577.676465757347,4579.451576485709,4644.375094833502
FBgn0020389,12283.37390396642,12284.38687466644,12314.80456618209
FBgn0261841,2313.483802660964,2314.194121364511,2376.767690481188
FBgn0004427,2426.233665795544,2426.456002375571,2466.429195285208
FBgn0030086,8123.684395031052,8125.707477408789,8143.640678897816
FBgn0039735,2459.023063627255,2460.901119258835,2536.581976810546
FBgn0036820,2237.946512622259,2239.222342990829,2319.297567200152
FBgn0050047,8682.782044641537,8683.485787976308,8721.872804765633
FBgn0034827,9181.490136514796,9182.784634405782,9238.627579038428
FBgn0004862,8045.398884260191,8038.209219359667,8068.996110339891
FBgn0039640,18452.93755273643,18454.11553400616,18446.01967316508
FBgn0033751,8423.336083044172,8425.312611755196,8457.678979122658
FBgn0014465,8984.11340183955,8984.951069077148,9047.605179305576
FBgn0036351,6390.33954867459,6392.1413506313575,6425.499765172983
FBgn0032684,10056.03509158675,10057.56867408068,10105.71302298905
FBgn0051807,2858.097669590536,2860.110341218152,2942.94982602456
FBgn0039286,7429.653469756915,7431.541326205465,7478.058681755727
FBgn0040696,6372.492174224567,6371.194004066511,6417.170822484086
FBgn0067779,25105.7694847243,25107.62112086639,25159.71495582827
FBgn0031664,9045.967051378411,9047.686433744182,9068.742354352187
FBgn0263864,36384.03533347965,36383.82625838219,36377.83296928614
FBgn0033296,10785.94728785476,10787.61444319089,10830.29725845478
FBgn0038632,3114.946200640977,3116.545415837585,3157.669055576162
FBgn0044011,10299.34811130436,10299.84772399277,10323.86880146039
FBgn0259705,3173.866702760565,3175.740638590865,3248.337688706595
FBgn0032442,14873.15390180054,14874.78804389019,14889.04218153981
FBgn0034724,4912.318309089653,4913.93083961041,4955.760053723337
FBgn0029714,4937.238020570273,4939.120580944781,4990.967374297465
FBgn0029990,8570.02894024954,8570.712909660373,8639.94735455037
FBgn0033134,6954.609305494417,6956.484330501945,7018.510336743968
FBgn0040496,6290.071570438758,6291.834603192805,6334.707588439073
FBgn0036327,10123.90809106133,10125.89324584621,10172.15174903303
FBgn0004197,22891.82636729745,22892.61096816586,22885.66974886654
FBgn0260407,4462.129565540231,4461.400757433978,4528.459218794844
FBgn0264561,22287.74309044163,22288.44693432486,22292.4926027848
FBgn0264489,15454.82602457388,15456.83329738789,15495.02405599282
FBgn0027554,11317.92041368704,11318.5997815399,11337.21071431341
FBgn0036117,10612.09061162611,10613.41368898067,10675.29432122188
FBgn0004066,4332.130333968069,4333.736486515086,4387.226385429827
FBgn0036036,9195.79495463452,9197.832557322188,9217.344691138547
FBgn0031837,7652.041053626661,7652.723974680953,7700.636887284008
FBgn0050274,9149.99385125714,9151.192557271092,9175.211643031089
FBgn0031663,3684.747539197785,3685.917190192056,3735.199286417006
FBgn0038467,10730.99298248983,10732.68675831774,10714.22866743312
FBgn0261479,5808.38218069998,5810.064721020512,5845.988463020963
FBgn0031294,18505.11127157259,18506.97448198892,18515.50813617789
FBgn0030223,13614.58341072373,13615.75843215039,13647.69379393542
FBgn0039058,8724.622282173465,8722.948453174866,8699.614753080588
FBgn0052380,12038.76719177272,12037.16338678611,12058.265199417
FBgn0031460,6711.575093350491,6713.456498383635,6750.257976768071
FBgn0036186,14390.70158898406,14391.85678788045,14450.52520186277
FBgn0040383,5576.890910408658,5576.108473223082,5618.524227084682
FBgn0037822,7172.120104183144,7166.434494782184,7205.004507727463
FBgn0039131,9185.307888125142,9186.028158723848,9195.19653071666
FBgn0037570,5701.171688980884,5702.625144025248,5742.651573175547
FBgn0036532,1576.325516975194,1577.156287287302,1692.417023277834
FBgn0033818,12023.27007957627,12024.09130417382,12053.39108591456
FBgn0035420,37032.96722294037,37034.06273360133,37046.43334462418
FBgn0050021,10042.10257061651,10044.12326988997,10067.69949324423
FBgn0031724,9725.112462191935,9726.41302326568,9757.283949291625
FBgn0086350,9007.861620196754,9007.843662612897,9067.247621963765
FBgn0033202,12506.64559571736,12507.11682214071,12520.62406364456
FBgn0004861,18393.41880155027,18395.33871665393,18442.97350145432
FBgn0033578,9506.25809843115,9499.908374327548,9553.9385698859
FBgn0030506,21667.66497756153,21665.57627368951,21660.19348130676
FBgn0039576,2225.649901311634,2224.465067921397,2280.959573718294
FBgn0036263,7457.188202545891,7458.715945235941,7513.885039611288
FBgn0034796,7784.371793454679,7785.389526832255,7849.141667616279
FBgn0037606,10412.7699298054,10414.78697819148,10430.01136593176
FBgn0033317,6420.317436228932,6422.267452662598,6461.865502691609
FBgn0016641,25197.027202328,25196.61470484735,25204.20597033126
FBgn0000253,1425.521824637023,1426.780978097229,1533.660047128898
FBgn0037069,2858.044020700126,2853.937748528576,2926.689586274364
FBgn0032805,5518.3788638936,5518.233599136553,5550.76541751315
FBgn0053002,2642.890013570718,2644.676396323385,2694.860214369453
FBgn0032082,17159.37011782263,17160.49954068455,17198.70119989561
FBgn0032554,4559.175112443691,4558.326404482046,4576.833504663447
FBgn0020503,18145.20547666102,18146.97866671762,18195.40800955802
FBgn0036741,18828.56276340856,18830.57533967763,18870.18867609961
FBgn0004237,6964.030169104556,6965.73361844294,6953.739640050012
FBgn0261445,7689.221072427935,7690.781735605447,7734.444610553743
FBgn0033132,3869.310841471358,3869.364849474067,3911.986178481533
FBgn0000927,10859.53235274392,10861.12151945954,10908.64182342188
FBgn0261090,9647.55560245136,9649.44523550347,9692.511243541903
FBgn0039229,18596.02087575422,18596.17120742945,18599.36673034744
FBgn0039481,4613.592539986086,4614.376626275444,4632.595486773916
FBgn0261631,3238.794035311453,3237.17873655821,3308.526346688087
FBgn0036624,12491.13568554119,12492.87724197067,12515.92430829927
FBgn0033164,3159.837727327928,3159.635935949712,3248.692195000144
FBgn0036986,8839.695443700919,8840.693841198834,8900.694839151482
FBgn0038092,5832.627889185165,5834.643639623158,5888.574651971176
FBgn0030224,7832.100946324108,7834.133845343682,7838.815600847798
FBgn0265575,20841.59952749705,20842.71492600282,20826.69967343175
FBgn0052855,11377.40168700067,11379.42296724452,11431.45540113079
FBgn0033784,4669.895858330136,4669.756501067801,4699.641846140861
FBgn0004431,3836.782089450729,3838.433889251352,3918.307726637513
FBgn0031159,7870.406109248263,7867.297807176417,7907.515793144617
FBgn0028370,13668.51891768633,13669.68726331728,13706.10272511859
FBgn0026369,29382.1400271886,29379.16012321751,29383.74099540224
FBgn0040629,6394.036073757738,6396.023054460358,6442.976497285162
FBgn0029831,8347.042984848998,8345.35222082857,8389.841132180625
FBgn0039425,7656.867515544026,7655.165807909441,7689.542498993441
FBgn0037625,4625.506088518193,4627.509693706554,4692.399158456864
FBgn0260945,12246.57769442543,12248.58111715787,12303.75755157709
FBgn0085290,3098.819212033712,3098.358211037818,3175.065154185157
FBgn0003065,3173.083621294805,3174.67044942151,3214.893158783327
FBgn0035260,15552.48978147279,15554.50061780981,15604.91221022312
FBgn0031287,7119.327479983436,7120.600638067493,7179.285983221237
FBgn0052088,21015.45665582535,21013.8733671443,21011.07360608521
FBgn0031515,14209.35835475064,14211.35979767259,14198.99042362072
FBgn0052196,5184.230200869969,5185.370914832517,5258.282495103654
FBgn0266525,2743.520628998333,2742.88053680717,2824.068224580291
FBgn0266354,15362.09287000289,15361.65588676804,15345.07401811296
FBgn0037747,2787.760442592516,2789.674578616578,2834.822225375848
FBgn0025781,14917.17532231935,14917.81526562696,14961.31673766524
FBgn0035169,6193.604134713891,6193.933041635369,6239.192850394785
FBgn0033192,17427.05012297073,17427.73635563338,17504.42248782092
FBgn0029839,4334.715298583102,4335.923739547918,4345.979280582622
FBgn0036291,4406.980723920131,4407.970133352712,4423.21150655483
FBgn0052269,8886.08690333204,8886.325855581277,8953.063541750216
FBgn0034247,9999.718856455487,10001.64531740071,9970.202876731202
FBgn0036403,14934.20575675505,14933.76457278552,14942.41764977056
FBgn0002522,10010.03730526333,10012.04947692759,10062.9137095599
FBgn0266801,17120.88617760713,17121.39647782566,17118.18269414707
FBgn0032727,8174.652164714739,8175.753464543096,8222.561191364282
FBgn0027584,14295.73225281252,14297.50196452383,14329.45551814495
FBgn0038087,5618.630068750761,5619.845426424178,5659.358869395441
FBgn0034791,3876.7638349189,3878.826880863477,3933.411920986555
FBgn0036528,13608.60293737668,13607.37815581072,13652.76499234648
FBgn0051217,12803.68641813248,12805.6971087516,12835.60784046374
FBgn0031501,5051.795769864391,5051.729487958185,5117.77676146194
FBgn0037037,27362.88915440458,27361.42760601615,27376.64917039579
FBgn0032373,16337.41415278688,16335.19672474897,16312.64439084737
FBgn0031077,24146.6184909712,24146.62997316725,24122.78232844121
FBgn0032901,7726.620920133741,7727.597413296156,7760.775133565839
FBgn0085465,4762.408607226579,4762.812859963815,4837.601825060814
FBgn0038113,11657.01236706823,11657.69730869986,11718.66347389131
FBgn0040212,14839.9215211545,14841.86388387217,14839.38327706295
FBgn0034062,9662.976207830854,9664.946951347229,9713.518275713786
FBgn0016926,3376.406271119136,3377.224820428127,3453.998489078724
FBgn0261278,9102.667946955402,9101.266412554563,9162.443210638006
FBgn0036787,6835.80816679997,6837.774339831869,6897.720327225156
FBgn0052786,24194.05288048838,24196.07349460592,24190.53419487374
FBgn0036888,12669.26453439614,12667.47740597095,12714.5547136052
FBgn0261573,15060.88143098591,15062.89974485623,15055.51794397448
FBgn0037700,7292.578372982254,7294.53843110082,7340.30649324415
FBgn0030776,6245.624859326303,6247.67652198247,6296.833981342381
FBgn0028926,2871.635842479276,2873.239311519348,2939.156929786268
FBgn0020299,21762.34766166037,21763.91126788716,21703.87755709979
FBgn0032645,6271.864734456744,6273.709740142007,6323.055554262603
FBgn0286027,9194.041244706374,9193.910721380476,9227.45414065012
FBgn0034455,5150.336444690063,5146.520176672201,5143.485239707526
FBgn0037741,25161.90801939894,25162.47599680518,25172.79786363283
FBgn0034504,9492.7157115675709,9494.727569502027,9507.410334202672
FBgn0030938,3772.835349426863,3773.610746424501,3837.295713188078
FBgn0011206,3512.156650432378,3512.819077013338,3547.714141651964
FBgn0005649,7427.299736319253,7429.01865746138,7465.008578363299
FBgn0030246,25994.48544170142,25991.14918607657,25988.05719142777
FBgn0050269,3642.914857229849,3644.659212239701,3688.807925489095
FBgn0004143,5644.19385414993,5645.324997968312,5693.348693257437
FBgn0035092,8029.220175951455,8031.246969836881,8092.760562026412
FBgn0031189,6100.536227743327,6101.297463917137,6169.137162300605
FBgn0037179,2971.517538230677,2973.55477282637,3030.552911192866
FBgn0037176,4231.675918082536,4232.846298079646,4267.399059244283
FBgn0034674,10717.92959463517,10719.28357503299,10762.545863078
FBgn0031260,6210.290412089271,6211.822877021276,6214.202895349475
FBgn0027655,41069.21513423588,41063.81523096231,41091.21882152328
FBgn0051294,5917.566951026017,5919.277540328932,5992.904289018853
FBgn0002633,3143.044216926008,3143.302290703689,3196.616458987951
FBgn0034156,10203.62560337787,10204.10842690119,10264.12808330134
FBgn0039003,17973.95489552894,17972.03504638153,18001.06662620035
FBgn0085386,20416.27774183904,20417.92564068404,20456.56432827572
FBgn0036732,13642.74449193368,13644.15277583146,13653.69986037924
FBgn0028950,6079.907334970231,6080.057778516227,6131.161366573329
FBgn0040291,2211.660279379646,2211.602659454647,2272.968364615258
FBgn0010043,4623.137747892444,4624.865376065103,4661.67985345531
FBgn0034825,7091.241082911914,7093.17836774094,7145.657106770173
FBgn0032329,7023.667212691945,7025.390320576082,7070.51000235124
FBgn0034368,8241.580324425695,8243.610327013692,8272.091501329263
FBgn0026634,15755.45643274698,15756.06718627946,15771.55827753903
FBgn0051251,8205.640873946797,8207.100896042004,8270.110444445358
FBgn0013749,2992.291961131424,2994.288803457289,3056.084607073283
FBgn0011640,4679.860914564094,4681.446081904969,4717.734916050714
FBgn0031168,4788.685687838347,4789.774310089235,4855.086001360559
FBgn0038268,8081.691251444559,8082.469839911592,8099.85666656423
FBgn0023524,13984.34256045904,13983.996155539,13988.04977694506
FBgn0035767,11654.63906711351,11655.79643449133,11675.01930480792
FBgn0262536,1837.596903290118,1839.717082806523,1927.210585432675
FBgn0026372,3629.986788070615,3631.919569278507,3662.306569521616
FBgn0050039,2759.839019597512,2761.98017228051,2856.972229639537
FBgn0051121,16235.8608162579,16237.52894604851,16217.81732599712
FBgn0036575,2834.537956905911,2834.677363775374,2913.855105515415
FBgn0034486,5224.330564473192,5221.95360810877,5276.406415408036
FBgn0085245,3961.545816940319,3963.126238764472,4022.478795496285
FBgn0035515,5287.211481770224,5289.080406283526,5341.906036048607
FBgn0004087,4238.393203738379,4240.451133066029,4301.953740052347
FBgn0041147,12368.69238520578,12370.71323542439,12421.74051597522
FBgn0032057,13437.83241218341,13436.82744542568,13458.32938348606
FBgn0038855,8298.310233744762,8295.677949201796,8317.339360220763
FBgn0036833,8181.447604183193,8183.464990733429,8200.354309101915
FBgn0020443,9605.471955954998,9606.015833022306,9639.465456687947
FBgn0039994,8238.471703149502,8240.318904901937,8291.102309283211
FBgn0024740,7576.822732453559,7578.778899843883,7594.934842685937
FBgn0051976,4616.13245765762,4617.375775096843,4690.265760586033
FBgn0022238,1569.339627500111,1571.429989355461,1635.020504915387
FBgn0031239,14723.34864360526,14724.18376634634,14766.43386520731
FBgn0041235,6395.20473468854,6397.047784146303,6443.944664495234
FBgn0052376,7216.588408975082,7212.283325537805,7257.10725589875
FBgn0014141,41499.04795651457,41492.83190887904,41417.50460443249
FBgn0050417,7818.217026194595,7820.25641446552,7830.946214437435
FBgn0003545,13599.8596243379,13601.55890663694,13649.35507083232
FBgn0031896,3799.391187430931,3795.414010094421,3856.379192946082
FBgn0037579,2934.155829743344,2933.635227929877,2973.732989031659
FBgn0262985,3136.150419877283,3138.245590438892,3219.34756777572
FBgn0033188,6876.857076043357,6877.420515715787,6899.421376508796
FBgn0011768,6712.93399041779,6713.084249807681,6701.350312133214
FBgn0052188,2269.634274281537,2265.337220624046,2344.737369332073
FBgn0036851,6844.010905303679,6844.327726106625,6898.735935901019
FBgn0050080,2739.576119149408,2738.776829920074,2798.328567870614
FBgn0016120,2698.526287526761,2700.38625819623,2734.473939320479
FBgn0010019,7927.449975561226,7928.253203149291,7943.520620414203
FBgn0261714,13626.6915951843,13628.02796964657,13710.46842169182
FBgn0283469,6187.066052160873,6186.726495800933,6212.958703820874
FBgn0261403,11654.19334002182,11652.50128963036,11693.7678601942
FBgn0031549,21162.03404776176,21164.04795357582,21208.77672519346
FBgn0036750,13728.72415047905,13727.32379429708,13790.33781528666
FBgn0085260,4282.604567887153,4284.469443732054,4351.768364756324
FBgn0024957,12487.39700623876,12487.48813896117,12484.61552142709
FBgn0029939,13587.41755893736,13588.77742172666,13611.12044034597
FBgn0028704,10369.3602851036,10371.37526621486,10412.32084912041
FBgn0029970,15852.7752120953,15854.51598301607,15874.61384143994
FBgn0033687,1550.646949972575,1552.089123865078,1613.818701401143
FBgn0036916,7639.225931588115,7641.110162148953,7680.155910861956
FBgn0065035,4040.454569227084,4042.50623341869,4112.802464504038
FBgn0261458,13275.75407281173,13277.24002944518,13298.73122656797
FBgn0034759,2564.97785555445,2567.039704652939,2628.232735310611
FBgn0017430,4907.441262385671,4904.573101465957,4938.75372971447
FBgn0010774,5097.249505043776,5099.252185225271,5156.434689829662
FBgn0033887,8350.338395143322,8351.670885095775,8367.043032769228
FBgn0264810,2429.037569528709,2428.269197159005,2485.830970359589
FBgn0085424,11129.91422152503,11121.1683135489,11160.80233214808
FBgn0038234,3807.855906157303,3809.415083646278,3838.58893896717
FBgn0010014,2530.174564627164,2532.250335704484,2603.039348847714
FBgn0028500,29244.93178137562,29244.79348108937,29254.59636492749
FBgn0037723,5348.621757635129,5344.383285063319,5415.666975776305
FBgn0023479,46106.80067104528,46106.47579505671,46130.23029824026
FBgn0035630,5654.986037912424,5656.917711308208,5712.095427993899
FBgn0030092,5022.485098642388,5024.552205613188,5071.560105433444
FBgn0050114,1487.268571993062,1487.568187594653,1605.672348035597
FBgn0036891,8303.862727276643,8304.615353628435,8371.564523129386
FBgn0037014,15989.1707249527,15988.54414404061,16022.81297836988
FBgn0039726,5494.075853534105,5494.781018644318,5568.459818717213
FBgn0031428,12078.21731276395,12079.83828459884,12105.73034019336
FBgn0034012,10258.39263001981,10259.00691800409,10300.02522206069
FBgn0000116,8001.389439486783,8002.491111882367,7985.538651844904
FBgn0030296,6084.896684742617,6086.943024964797,6168.05815170231
FBgn0015602,5901.462735306278,5903.487303345376,5887.813973539144
FBgn0000414,36750.65713465265,36752.28609471382,36768.39849253323
FBgn0026076,5157.537707506697,5158.761126849097,5189.261998433662
FBgn0085446,63785.29261941178,63785.32906853312,63767.53769994505
FBgn0259896,11597.50574470136,11594.9797647481,11663.13340797608
FBgn0038640,13464.72318406674,13463.27951812729,13512.94047665338
FBgn0028520,4578.080102054531,4579.290566032867,4649.048390324468
FBgn0027607,11091.78448768623,11093.68602977188,11104.49059884309
FBgn0050345,10303.15328056682,10305.10512591305,10336.06449331724
FBgn0034314,9704.796991462372,9706.12288404686,9750.58355521234
FBgn0004915,5173.32073188163,5175.161196258946,5219.926495606896
FBgn0020639,2926.926381331774,2922.497351200651,3013.782229736088
FBgn0036844,4690.273907221629,4691.739479332663,4754.713733780972
FBgn0032677,16612.49211419001,16612.92996586251,16627.39289032192
FBgn0035825,7723.086773131888,7724.321959983115,7774.497589515998
FBgn0027101,17327.30088669344,17329.22716395239,17379.88203695571
FBgn0014870,15301.27372233267,15301.37696754033,15266.10463995684
FBgn0033994,7233.81437722773,7235.665935946397,7262.023875221152
FBgn0026374,14382.57701719127,14383.70586418686,14433.15894342684
FBgn0031882,3428.237173005536,3430.130374079466,3494.78319139843
FBgn0034715,14594.84006069648,14596.80600856294,14659.00917327519
FBgn0261597,1364.000893145591,1366.072229936451,1458.837121375804
FBgn0265574,14929.6306353187,14931.17662891397,14960.37515164973
FBgn0035977,8644.610425771234,8646.624584498992,8692.390263618896
FBgn0033320,7265.356428600854,7267.388319826341,7332.574201917816
FBgn0032304,11193.65977298898,11193.15505598151,11178.91782006128
FBgn0087041,5760.575621813025,5760.456883376944,5823.263846258084
FBgn0038858,4905.951315720471,4907.343594164729,4947.168230675924
FBgn0032024,4355.142468981427,4356.969834964253,4420.813726028373
FBgn0038925,4724.169770574084,4725.646789114274,4762.827822252779
FBgn0039684,2882.924887317864,2884.587917906043,2951.79865614358
FBgn0033806,14141.64168176543,14142.88916731463,14184.90179971053
FBgn0020257,8874.127327124286,8876.115122734383,8862.224276163452
FBgn0033904,5818.49956854925,5820.505077090356,5884.331098291691
FBgn0037653,7659.750249580102,7661.749215695852,7688.020113093318
FBgn0052626,14219.28421913565,14221.22291259226,14245.40777082871
FBgn0022069,13907.06519742378,13908.89455798285,13899.55246398349
FBgn0261397,31863.44367643392,31864.10683089752,31874.35603104322
FBgn0037993,9262.19879332259,9262.83402654136,9284.629266421676
FBgn0036760,6574.265975452505,6575.962251803989,6586.422457150306
FBgn0029887,9699.218024303033,9701.163674453022,9708.585054178926
FBgn0259682,12913.90457376779,12914.24197730147,12950.60964600571
FBgn0260238,2589.117641553123,2591.1952491197,2677.350485322871
FBgn0020633,13160.78558263792,13150.34690664227,13173.72892765675
FBgn0030409,8223.4158017108,8225.298742267387,8277.30732522634
FBgn0260866,8939.298286919446,8937.948524675736,8943.478669199812
FBgn0000083,4273.264407939227,4274.354103477794,4302.784224675406
FBgn0015926,11992.18615833544,11989.49374560518,12003.57449423563
FBgn0035235,21993.31096838457,21990.98844910915,22012.16988748377
FBgn0024329,25167.57719598076,25168.9647893417,25210.47020835648
FBgn0036603,2193.822566896112,2195.48212924424,2278.546358076499
FBgn0024734,2346.215856515412,2346.820368640647,2432.857097441677
FBgn0036023,5914.845319402965,5916.58013639565,5938.930024844898
FBgn0050389,16861.38847289252,16861.71454322898,16849.8721214481
FBgn0033812,9309.046151539971,9310.660614138324,9340.983127878138
FBgn0046706,8597.810692067851,8597.79290306778,8647.237220841884
FBgn0033787,5246.660519300569,5246.521655482734,5261.71202060776
FBgn0000120,5402.835780435973,5403.694612171832,5480.147772226505
FBgn0263773,2216.89349000841,2218.371810083349,2264.742412735014
FBgn0039157,21397.45215706912,21398.07458226673,21433.01143389193
FBgn0034224,4145.658391398046,4147.729449356858,4207.772551361953
FBgn0031090,2552.622295450537,2554.492079840642,2594.69422019823
FBgn0001253,25597.74407178618,25595.86475980013,25613.38667035681
FBgn0003116,9291.714227206325,9292.579035416204,9333.203472647952
FBgn0004569,8252.642808144386,8254.580223829786,8262.97464684258
FBgn0050404,4605.103230005845,4606.67026429226,4620.447812731323
FBgn0261995,3823.412882338867,3821.88354613927,3841.453000459342
FBgn0032593,21425.06070862009,21424.60172031135,21444.81309337961
FBgn0000014,8745.7951396302,8743.576592010893,8787.721601034467
FBgn0029834,33812.15465143487,33813.07974449118,33773.15631459924
FBgn0260444,12969.79639942092,12971.28671847073,13003.10559556635
FBgn0085385,12077.11810497551,12077.62986665159,12097.50417413029
FBgn0004868,5839.376789485077,5840.393174641304,5864.230587242046
FBgn0021895,2634.731417019143,2636.793568159163,2697.273537079166
FBgn0036974,3991.942967762782,3989.137814421673,4071.880020138253
FBgn0030202,2412.976619566667,2415.084445769197,2479.300040464239
FBgn0004101,7513.830044561882,7514.691582954257,7495.580288695138
FBgn0243512,7112.845619280617,7109.463166269833,7165.462224660596
FBgn0020521,7318.146005227451,7319.76513739151,7344.199275821864
FBgn0264907,10808.62044248317,10807.87994245764,10843.53228911724
FBgn0004577,13383.13781550524,13385.15524803867,13424.36045969001
FBgn0030686,8507.935827795094,8509.966701508703,8555.872711286584
FBgn0267861,3707.033317426165,3707.572519659363,3759.186062823764
FBgn0000057,13140.54455129735,13140.44374101361,13186.69956625471
FBgn0033388,13595.25882198957,13597.27127117494,13630.0114823809
FBgn0260398,7304.537582359436,7304.751890290597,7345.678552377243
FBgn0034602,6652.369643522571,6654.372563095776,6673.678783884931
FBgn0038271,5918.035025792903,5917.727599040427,5959.371180639234
FBgn0261806,4847.9358827852,4849.849418931681,4905.665451875195
FBgn0037798,2759.647120648062,2761.669067686763,2842.588691847523
FBgn0039261,10143.72481755638,10143.46624620732,10185.9367469524
FBgn0032229,4953.976275035839,4955.257528692207,5022.726050022336
FBgn0031103,5760.574018868623,5760.575872634926,5810.336613605932
FBgn0031857,38593.78772261436,38592.75834768874,38639.15012936343
FBgn0030718,4283.902060653225,4282.792859298548,4332.287973963211
FBgn0036676,4963.521589171248,4962.524401533407,5021.977550343816
FBgn0036607,3137.575829650907,3139.434213643634,3178.217746535083
FBgn0036498,5450.600330830071,5452.642298082023,5497.535907737934
FBgn0000256,30351.84250097565,30352.22238690285,30339.69125602331
FBgn0051548,5007.957071001411,5009.024228172223,5048.339512859862
FBgn0038585,6082.638652653785,6081.326884561288,6119.576592943959
FBgn0052219,2891.762441473576,2893.782143439461,2985.029380676333
FBgn0035584,3794.1981579363,3795.984594403237,3843.858312232687
FBgn0039296,8854.92233926506,8856.950192382807,8927.47734369129
FBgn0086657,13311.70494738326,13310.98510708142,13364.39639423293
FBgn0032337,5571.842843217507,5572.847669834562,5627.093616887237
FBgn0036377,16520.18811146926,16522.01391542629,16501.52504633342
FBgn0038418,22252.14952714225,22252.27985638279,22279.51009980043
FBgn0037644,10850.15155899838,10851.21753500075,10830.2127502291
FBgn0284255,2823.497443081388,2825.56736936061,2868.908917205699
FBgn0259244,8706.996899635262,8708.91547234832,8741.648682948717
FBgn0033753,10341.22980267878,10336.89114417808,10386.4426450446
FBgn0031332,7374.789804113726,7376.815507146892,7435.825213895927
FBgn0008651,8760.01981279435,8760.405742749119,8824.81048025126
FBgn0000053,30983.49329102264,30985.02668102344,30919.13199982852
FBgn0283494,3482.829361581524,3484.866267473869,3538.745833950636
FBgn0036897,6927.934912807597,6928.127693068627,6976.264312575126
FBgn0053129,12567.60541858992,12566.4638152119,12602.85924065577
FBgn0261067,2359.089464602494,2359.943433424559,2430.931878262572
FBgn0010323,8452.01055576555,8453.4850358214,8481.556466945358
FBgn0034243,12386.37316437906,12384.81848803943,12407.19137323871
FBgn0034438,17934.53039327457,17931.78460053973,17906.94089141818
FBgn0035085,4694.727954223961,4696.781970796643,4728.825536727672
FBgn0030318,7260.716621944206,7261.732305870978,7301.618119751864
FBgn0037759,13361.71550692574,13362.37120535765,13382.27625519177
FBgn0037310,4465.979871951953,4467.086177170535,4504.3493646268
FBgn0028418,3528.994798230882,3529.913994612157,3592.279467237668
FBgn0035906,5536.392440079863,5537.8709685037,5579.870397546068
FBgn0029105,7940.875378987695,7942.747044779197,8002.552313694663
FBgn0036108,3363.541458503944,3364.199113715828,3405.355910221939
FBgn0027109,2205.982155604373,2204.672056063137,2258.726737214441
FBgn0029950,13607.38667944233,13608.03337983383,13562.89309082685
FBgn0039510,67149.97659688626,67151.52993518049,67039.70400939145
FBgn0026255,22027.81528370796,22028.08871706469,22045.33542470695
FBgn0033690,6304.317148436159,6306.179057305369,6338.647782264212
FBgn0051017,15244.06252178878,15245.82657764672,15281.08689373668
FBgn0037654,10903.59883683551,10905.56996995312,10964.17251554727
FBgn0031444,10617.44583125457,10617.93868819168,10657.5172534488
FBgn0033793,3389.945437863664,3391.64038284447,3451.624953824469
FBgn0263040,7291.250440486115,7293.304559725916,7357.877289253195
FBgn0259974,5158.541255495529,5160.429220552131,5239.28640457942
FBgn0030500,20340.61484852643,20342.45039282083,20310.12484103049
FBgn0030586,8655.557984181245,8652.81146136632,8683.764816638395
FBgn0038747,13260.70591874834,13262.70032322484,13290.09373585466
FBgn0032702,9719.50761893179,9721.30748185211,9802.82448542156
FBgn0038797,7873.427076827324,7874.780047222079,7926.818964160198
FBgn0039266,1981.462284726708,1983.406621384803,2071.226567069225
FBgn0040321,11018.0326301736,11018.75437718768,11070.22533738538
FBgn0083984,2201.828116366008,2203.801741544895,2255.554112232332
FBgn0036566,15569.53791039365,15565.44771229042,15574.44246949109
FBgn0036376,14772.39357259227,14770.94551443634,14786.33949152834
FBgn0002789,2450.813277852168,2448.736413025925,2494.584945984721
FBgn0040279,4045.880261208498,4044.519240807475,4114.000363916875
FBgn0035001,29772.50383992068,29772.91138292924,29795.12854273139
FBgn0014032,4814.208890467684,4815.140719890225,4834.692344731217
FBgn0023489,6028.357485111017,6029.763083713708,6038.96203427399
FBgn0029606,2759.458313235868,2755.855924407951,2812.855953713941
FBgn0039071,13309.65341907957,13311.5916189895,13318.61670508481
FBgn0033919,9883.6432303551,9883.609193883562,9909.684189624286
