gene_id,NEUTRAL,SELECTED,sum_expr
FBgn0020236,0.0113665135757,0.0048011481277213,2525
FBgn0032228,0.02479315750018,0.0158512256809515,18
FBgn0004893,0.0171611879821237,0.0088934233162827,670
FBgn0030672,0.0203736061193081,0.010145497819165,2835
FBgn0010926,0.0110911943700871,0.0067776709315217,550
FBgn0029827,0.0452274059651696,0.0138175556927244,271
FBgn0040324,0.0140671914377531,0.0098178080595222,337
FBgn0030634,0.0319850882346376,0.0238400061476984,41
FBgn0033212,0.00906273111098,0.003925963202183,586
FBgn0010750,0.0206882258082858,0.0124830960112496,981
FBgn0002838,0.0437994317814497,0.0247925355327316,56
FBgn0010441,0.0191084879325681,0.012449437454259,461
FBgn0033058,0.0346481883016794,0.0131111493570429,35
FBgn0019809,0.0177283715058454,0.0099794889830069,44
FBgn0051682,0.0273065552593853,0.0157782638856091,205
FBgn0039376,0.0822889207910081,0.024682214506183,126
FBgn0035210,0.0310446485595148,0.0188249132173174,328
FBgn0053098,0.0511334270618662,0.0245972497032053,110
FBgn0032969,0.0106491662434468,0.0069267383808103,26
FBgn0039050,0.0194674402389154,0.0128271371846421,727
FBgn0029712,0.032989664125978,0.0222535238694408,82
FBgn0001137,0.0335580976118329,0.015039047041264,303
FBgn0259982,0.0777704038601474,0.0477272727272727,401
FBgn0259140,0.0026895700870231,0.0015796759741397,47
FBgn0039374,0.0387694450437244,0.0223216979629317,465
FBgn0050418,0.022163318511652,0.0138116462879763,86
FBgn0051523,0.024411194537936,0.0191655204919556,1480
FBgn0029962,0.0277185589287082,0.019131037274511,40
FBgn0039141,0.0144009957065866,0.0075655518552128,384
FBgn0025777,0.0303314495818098,0.0131998560604599,723
FBgn0087041,0.0392099286759041,0.0406127222818952,0
FBgn0015569,0.0134838941703142,0.0093439501547527,184
FBgn0030721,0.0141858616555268,0.0099937855743369,93
FBgn0052686,0.0116159623366236,0.00557958862507,187
FBgn0040318,0.018998104885882,0.0128103356378641,101
FBgn0036323,0.021303631678054,0.0147789652479235,459
FBgn0033924,0.0104827670358549,0.0064974387293026,351
FBgn0260965,0.0050097625639143,0.0020782966572247,84
FBgn0035945,0.0166122552843978,0.0095781049004826,517
FBgn0038956,0.0253772024297444,0.0184731539631487,5
FBgn0036801,0.026527260636058,0.007172359908245,510
FBgn0028852,0.0173998603916997,0.0137872606307094,75
FBgn0034058,0.0418253449052727,0.023065451032484,477
FBgn0264959,0.0063698050359853,0.0034586142043848,570
FBgn0034486,0.0359973250800752,0.030805625701459,7
FBgn0030077,0.0187942880704753,0.0090773919013203,233
FBgn0030956,0.024606835199946,0.0098231539135261,315
FBgn0266195,0.0150845493880235,0.011686467700643,323
FBgn0026085,0.0291559974262095,0.0206875444457862,167
FBgn0264979,0.0257070039621578,0.0143633182677414,272
FBgn0032120,0.006849978288793,0.0039664076098734,388
FBgn0026378,0.0171103284803313,0.010523251271029,395
FBgn0050481,,0.06851098565659,1931
FBgn0037623,0.0153336577672056,0.0064675182301373,453
FBgn0036774,0.0355408481559099,0.0334185256413028,1229
FBgn0039059,0.0380001272680988,0.037137467640651,72
FBgn0036601,inf,inf,2488
FBgn0259824,0.0198053184909156,0.0088948038544118,522
FBgn0032740,,0.2312213039485767,230
FBgn0003507,0.0114431363236183,0.0053572356889847,602
FBgn0030980,,0.1292801731194965,1169
FBgn0037755,0.0185459001577764,0.0120354762139462,389
FBgn0016059,0.0121012444578621,0.0067560125589043,1085
FBgn0004924,0.0111848522616384,0.0086602998802344,1661
FBgn0030345,0.0291115197788809,0.0207937388408824,311
FBgn0037162,0.0184870450935802,0.0162267910396481,5
FBgn0260959,0.0101904051981673,0.0061253764684123,793
FBgn0030269,0.1137632618362371,0.0234356261022927,859
FBgn0066365,0.0243330391898974,0.0102315774235026,1967
FBgn0051407,0.0972899618816695,0.0293912604489527,686
FBgn0035481,0.0210074252416848,0.0123149429874072,150
FBgn0036856,0.0556602708954082,0.0299324279704791,891
FBgn0032520,0.0169408423289871,0.010173654079027,603
FBgn0033949,0.0308747278546489,0.0169056707055254,451
FBgn0053260,0.0333030911915159,0.0209184362041412,41
FBgn0264908,0.0094529160882322,0.0055964624171898,60
FBgn0036288,0.0205481598716248,0.0118849626421509,359
FBgn0030366,0.0076017211909118,0.0059441834171193,1073
FBgn0034438,0.0110639162046246,0.0070694805430686,504
FBgn0032160,0.0278908443343346,0.0202426670057852,774
FBgn0004635,0.0398751137715851,0.01732009376386,218
FBgn0038706,0.028578803058459,0.0206122396950197,977
FBgn0042129,0.0272098813837596,0.0499980158730158,88
FBgn0038832,0.0116620914567353,0.0084649349961918,186
FBgn0040252,0.0153213040427525,0.0110368608553103,99
FBgn0033787,0.0555908035036405,0.0230076658595177,2490
FBgn0086446,0.0635791423183198,0.0249523641898827,999
FBgn0038115,0.0217126949415292,0.0093198752841763,772
FBgn0266721,0.023665046754478,0.015775165582693,45
FBgn0039495,0.0316470461951649,0.0169569575304869,68
FBgn0263740,0.0328772734300969,0.0117899626708163,2839
FBgn0028902,0.0228084326306511,0.0100127435633297,370
FBgn0036942,0.0260674757450192,0.0160143346864334,99
FBgn0033995,0.0201323717956125,0.0157711149014538,264
FBgn0264090,0.0249548623788049,0.010654386894005,247
FBgn0039056,0.0119510360540486,0.0080236288150575,635
FBgn0034863,0.1761945618625872,0.0743396538526408,260
FBgn0000181,,0.0295153793338323,12431
FBgn0039290,0.0096388159907583,0.0059960543414305,106
FBgn0026874,inf,0.0152173093148428,64
FBgn0050401,0.0303358789564985,0.01808312658489,28
FBgn0022023,0.0364183502942165,0.0184328383978485,7176
FBgn0004363,0.0760546049209963,0.0185593752565602,9769
FBgn0004581,0.0090609064621858,0.006494382564794,89
FBgn0035407,0.0228619577384021,0.0137647353625109,110
FBgn0038223,0.0094835564267195,0.0046809644322015,284
FBgn0034703,0.0151100979469468,0.0122992747996773,167
FBgn0037619,0.0265019355210984,0.0119962773188121,94
FBgn0037414,0.0767108958195144,0.0234765959771222,9204
FBgn0051612,0.0088063434756895,0.0073800849541876,26
FBgn0063261,0.0802546296296296,0.0456300377512498,214
FBgn0038179,0.0471694381339814,0.0225641330594777,682
FBgn0085385,0.0119602842500595,0.0079690155460444,36
FBgn0037135,0.0177146218522112,0.0094040942963898,5736
FBgn0043070,0.0301925207763125,0.0113023088230011,1033
FBgn0263846,0.0053394093933175,0.0030469026651438,64
FBgn0030228,0.0171197100498598,0.0093758267454567,538
FBgn0039034,0.0192524633675165,0.0285142618828934,0
FBgn0015360,0.0111086328094057,0.0070303320789908,430
FBgn0015903,0.0217850485404395,0.0156692804638932,1064
FBgn0034554,0.0269886233441794,0.0233281981104521,80
FBgn0050344,0.0232415709098017,0.0100313535810863,883
FBgn0032448,0.032493232780113,0.0205955216035957,140
FBgn0038407,0.0222651487644024,0.0119473379413012,953
FBgn0003557,0.0104365198011522,0.0063614728970601,808
FBgn0002789,0.0802834406649889,0.0487867773649984,21295
FBgn0033943,0.0141295453082746,0.0082317434924196,40
FBgn0043456,0.0237985802870977,0.007086789950087,2838
FBgn0036179,0.0238410367036253,0.0139703910714725,20
FBgn0037186,0.0221973103206142,0.0131179956749106,328
FBgn0033316,0.0131291448211159,0.0101576602826304,519
FBgn0031857,0.0042059160638637,0.0020449422401798,239
FBgn0002930,0.023326809922865,0.0141524638983468,1102
FBgn0039774,0.0155014241451019,0.0086116957117031,490
FBgn0061196,0.0263689466915918,0.0178464460515742,161
FBgn0011455,0.0374887523699733,inf,4367
FBgn0037709,0.020511389360837,0.0124041319296139,651
FBgn0029157,0.0101041831630876,0.0049983195891425,841
FBgn0030493,0.056387488847872,0.0135165181987601,157
FBgn0030433,0.0457901476861813,0.0344297725211909,1111
FBgn0260396,inf,inf,200
FBgn0025837,0.019482924088575,0.0074577598701111,210
FBgn0035445,0.0192840053063954,0.0129392006873099,39
FBgn0000055,0.0872790655349225,0.0200500423356543,17747
FBgn0015801,0.0497540855760637,0.023195640124933,785
FBgn0036766,0.0972676381158524,0.0230151683237397,2624
FBgn0036887,0.106703491964585,0.0287896825396825,534
FBgn0033129,0.0562938298023525,0.0320859608870019,234
FBgn0020372,0.0459224105225169,0.0249300585861313,461
FBgn0038766,0.0320101295889258,0.0202549212749511,112
FBgn0261832,0.0362975236323483,0.0201702051928296,49
FBgn0085638,inf,0.130843537414966,240
FBgn0000658,0.0213104257452112,0.0101419189590762,521
FBgn0265174,0.0204204428438689,0.0169884481318238,480
FBgn0030868,0.1595738823142669,0.0447663426317272,16
FBgn0039071,0.016617593340994,0.0095828693994216,546
FBgn0265726,0.0058072396985395,0.0029034171880236,535
FBgn0085219,0.0743689767573696,0.0768027210884353,82
FBgn0035244,0.0165730127508462,0.0075228948256129,853
FBgn0051950,inf,0.0520573921028466,681
FBgn0038204,0.0285535780246986,0.0304203892760042,3
FBgn0054005,0.0360912756976068,0.0324338031508899,67
FBgn0030975,0.028480643747222,0.0174513749332549,646
FBgn0004567,0.0197096618937924,0.0153930293142028,179
FBgn0002561,0.0315170978540762,0.0274503494541373,346
FBgn0052786,0.0091582579013632,0.0067146088383671,0
FBgn0000546,0.0141316042083023,0.0067439844139912,288
FBgn0003375,0.0356209450583826,0.0327891156462585,8188
FBgn0027497,0.0199376271756958,0.0087883896256689,568
FBgn0028360,0.0129963430919979,0.0084157590934351,617
FBgn0038533,0.0365498292672191,0.0163632399962995,1046
FBgn0039436,0.0569689687986807,0.0280069848569975,6354
FBgn0026702,0.0124503490790403,0.008604673619493,189
FBgn0033397,0.0150187618700194,0.0125497342085959,106
FBgn0011581,0.1476074403590637,0.0733887358432812,173
FBgn0034789,0.0126461458710432,0.0066644362026682,210
FBgn0004170,0.0235175395314329,0.0143130777482414,84
FBgn0034999,0.0157197477112461,0.0079880048237792,759
FBgn0050106,0.0274153537759353,0.0145648846608141,27
FBgn0032856,0.0221843687689768,0.0095469199131375,212
FBgn0015925,0.0149500978790345,0.0081576498822031,454
FBgn0034759,0.1875410997732426,inf,976
FBgn0011787,inf,0.0462709332610877,2422
FBgn0031574,0.0107997575266961,0.0069710155539493,875
FBgn0085188,0.0683124392255876,0.0722432610124917,1526
FBgn0259896,0.0149881454876181,0.0091763229991603,130
FBgn0040628,0.0291511065773523,0.0150420032586749,32
FBgn0033313,0.0066777911680973,0.0033281045989862,2424
FBgn0086895,0.008493314645214,0.0042755553540093,420
FBgn0037213,0.0190372066452262,0.0106254890691911,833
FBgn0259236,0.0357339682589271,0.0126923163590129,183
FBgn0039283,0.0316085886274113,0.0139700553876327,206
FBgn0003660,inf,0.2253111823241693,3002
FBgn0039025,0.026460103350352,0.0165386394667855,642
FBgn0011278,0.0415961503486711,0.0148823258155904,2
FBgn0051016,0.0160159328423624,0.0102546671502216,6
FBgn0030597,0.015011370586752,0.0097513381957023,44
FBgn0034903,0.0099521609705634,0.0056457294985834,657
FBgn0065110,0.0145443797798269,0.0182556165269691,6
FBgn0260234,0.1090798611111111,0.0322902494331065,250
FBgn0015239,0.0180491641827651,0.0089599385634898,851
FBgn0054010,0.0268907899276444,0.0248067446899864,40
FBgn0030041,0.0354595168947514,0.0176212824206727,1390
FBgn0035976,0.0182306236852792,0.0089899478714602,297
FBgn0037855,0.0108904023251143,0.0084714264433699,305
FBgn0033179,0.0282874262256124,0.0125283823374893,1718
FBgn0039068,0.0352455988555991,0.0270500969643983,379
FBgn0025684,0.0296895783120636,0.0296396982033228,542
FBgn0033122,0.0352003416633519,0.0185129323058999,578
FBgn0031178,,0.0360923134609493,358
FBgn0032191,0.0221177249714296,0.0124753040760237,653
FBgn0030897,0.0499233837190365,0.0227989466441847,110
FBgn0025702,0.0152856036508718,0.0057518493875436,356
FBgn0010488,0.0070268104779765,0.0039935095093314,4385
FBgn0053178,0.0687936429309119,inf,54
FBgn0261245,0.1530015273405307,0.0304118488353947,143
FBgn0001991,0.0034637693537162,0.0018562262101897,183
FBgn0262601,0.1151441483579964,0.0849873196618311,2216
FBgn0036763,0.0156140311248087,0.0078660503238526,984
FBgn0265191,0.0148578644932673,0.0082121932100709,1093
FBgn0037712,0.0122535270862915,0.007761853616676,33
FBgn0035166,0.022082222869102,0.0120990507534223,236
FBgn0036249,0.0328687914905727,0.0235858280395226,288
FBgn0020238,0.0553789518700392,0.020159552114819,7383
FBgn0085427,0.0071720593278793,0.0032031523126301,348
FBgn0032644,0.0273866008180131,0.015884354552701,494
FBgn0051229,0.1009853335847654,0.0266316341818734,576
FBgn0030510,0.0319955376549968,0.015060762187032,670
FBgn0033096,0.0458812517426626,0.0155880505883053,10
FBgn0021750,0.0212945292986062,0.0158659867396779,218
FBgn0260938,0.0059710867744398,0.0026308364813877,464
FBgn0038256,0.0328311411916837,0.0208374521571062,619
FBgn0030005,0.025647824670624,0.0160084491330933,135
FBgn0031628,0.0209894909357934,0.0170575307861017,119
FBgn0029843,0.0125302992081798,0.0076419067496873,130
FBgn0052058,0.012704022369949,0.0116502337647727,0
FBgn0050443,0.0164410330637908,0.0098068310203675,287
FBgn0040383,0.0366753433678023,0.0225663752590824,1491
FBgn0028896,0.0448831134677198,0.0378117913832199,272
FBgn0261843,0.0994791034251573,0.0570555555555555,348
FBgn0037646,0.0310490980223221,0.023760197475234,256
FBgn0038003,0.0509466347503501,0.0171400014820743,28
FBgn0250820,0.0330795289127435,0.0253797099915402,833
FBgn0035791,0.022649955716956,0.0135972369581476,779
FBgn0051826,0.026634159920903,0.0191692011114286,117
FBgn0035669,0.0201909998224206,0.0110036401765993,10
FBgn0033354,0.0061840592211012,0.0043487782807205,98
FBgn0024542,0.0223701700362831,0.0147275846631783,586
FBgn0033133,0.0464375967820335,0.024720699289219,599
FBgn0032728,0.0092643772712535,0.0081051807481062,129
FBgn0033730,0.1031588525561739,0.0324002652790531,2324
FBgn0037555,0.0167982626996453,0.0098592471424001,934
FBgn0031756,0.0162632481041627,0.0086113200817385,67
FBgn0002901,0.0104307188003052,0.0069601360467923,144
FBgn0035209,0.1162031979814718,0.0902525252525252,747
FBgn0015037,0.0159036218195523,0.0100433341894653,409
FBgn0025809,0.0389935210779195,0.0278249385964076,792
FBgn0029148,0.1140553685919504,0.024164892196548,2582
FBgn0035906,0.0296988132556244,0.0193922525124448,888
FBgn0038047,0.0184436502011348,0.0192688540630328,40
FBgn0028582,0.0126397682912073,0.0071512058104898,776
FBgn0052483,0.0226236287057939,0.0113657700293837,334
FBgn0010226,0.05724121745158,0.0244133047420414,7704
FBgn0052298,0.038901898366184,0.0194251643292222,273
FBgn0037386,0.0228287615842727,0.0120787747060113,285
FBgn0026616,0.0072304811700678,0.0045645206067059,469
FBgn0016694,0.0194281555639212,0.0103751537447953,250
FBgn0037572,0.0876747467213839,0.0305152581801968,68
FBgn0052579,0.0237230697112011,0.0180116513776444,345
FBgn0035335,0.0503422744308161,0.0512625278761642,831
FBgn0031498,0.0225846009262185,0.0158917877192759,250
FBgn0033100,0.1193614672218253,0.0353571428571428,986
FBgn0037643,0.0215812872921733,0.0121159522011665,4310
FBgn0003886,0.0279109931176324,0.0121342649931231,1762
FBgn0264962,0.0061272780771671,0.0026632082227049,591
FBgn0040227,0.0215457863031303,0.0114046589742685,5660
FBgn0038029,0.0289138298731097,0.022615873866921,38
FBgn0035936,0.0395316148496839,0.0223772717449815,1193
FBgn0036857,0.0182604455959334,0.0120862913144567,1217
FBgn0035484,0.0191957256608286,0.0089677778499041,500
FBgn0034144,0.0186621566202197,0.0157094210250141,2493
FBgn0008636,0.0278758918102492,0.0154671740932719,68
FBgn0035793,0.0128798206834431,0.0037016948475047,927
FBgn0034786,0.0048953547934488,0.0034944088101462,245
FBgn0037569,0.0372478522819134,0.0178078785543796,584
FBgn0264001,0.0247010211773785,0.0169619330134041,88
FBgn0036926,0.0465292350171156,0.0217944084511699,225
FBgn0259168,0.0129882834396564,0.0058587929224791,602
FBgn0000615,0.0188940093800654,0.0103125452591529,2239
FBgn0030183,0.0798696932476694,0.1129692617787855,306
FBgn0003295,0.0349493811565573,0.0153072983853569,60
FBgn0035844,0.0119987983103093,0.0064666891473382,836
FBgn0029949,0.0247010664600162,0.0123774118385365,138
FBgn0046258,0.0374130200996475,0.0196801035595031,503
FBgn0038646,0.1143262274300598,inf,4042
FBgn0053645,0.0305438199280686,0.0978339632149156,0
FBgn0263607,0.0238690712138608,0.0131661348931185,66
FBgn0264472,0.0663823707857798,0.0334986772486772,49
FBgn0019952,0.0198156629605347,0.0150349725302028,840
FBgn0033723,0.0364479585242393,0.015876783851586,131
FBgn0041581,0.1212590158308502,0.0207069868123733,423
FBgn0051739,0.0076061707744181,0.0045774978031846,650
FBgn0029882,0.0392870500587725,0.0209468001988777,1788
FBgn0053349,0.0169107040416826,0.0129691426914393,0
FBgn0031048,0.0346405822025939,0.0219700352027842,888
FBgn0050177,0.0429434230588787,0.0261298185941043,169
FBgn0051140,0.0074738579411829,0.0035977671770354,345
FBgn0033744,0.0224630040557898,0.013260426723247,138
FBgn0039648,0.0740669378232336,0.0345364057239057,819
FBgn0052833,0.0346121782758687,0.0151165152947084,64
FBgn0000625,0.0252407680070197,0.009513412473809,81
FBgn0032268,0.050978262685079,0.0204945335248365,307
FBgn0036853,0.0929125519281461,0.0256073284025331,372
FBgn0036022,0.0351964144687687,0.0212832043648255,766
FBgn0034543,0.0567912730595758,0.0204640261424739,582
FBgn0040345,0.0325766105698247,0.0148984218905324,130
FBgn0005775,0.0174153045848759,0.0097902051032704,151
FBgn0038796,0.0319380713127572,0.0180407406627368,200
FBgn0034735,0.0156450259687943,0.0071897694739539,324
FBgn0085398,0.0153832751817808,0.0097981419411992,0
FBgn0036956,0.0177407038321648,0.0116162738731604,143
FBgn0037607,0.022875803961502,0.0089687675575144,5874
FBgn0028944,0.0284122311439257,0.0200907364454077,37
FBgn0030593,0.0173294885163413,0.0092557337417341,2123
FBgn0035204,0.0154726221817768,0.0098186812928411,745
FBgn0041250,0.0236764510062835,0.0152309725720083,1
FBgn0033865,0.0298338698809897,0.0254797502685708,81
FBgn0042106,0.0264588180553087,0.0127220599006833,905
FBgn0266000,0.0215481818913107,0.0108619746407687,769
FBgn0035546,0.1098851851549024,0.0438726551226551,457
FBgn0044011,0.0335428920761591,0.0139346631203683,104
FBgn0030710,0.0195805582865401,0.009063173266529,545
FBgn0030706,0.0054934917149704,0.0025687866584081,122
FBgn0030716,0.0082864731162226,0.0052930295800461,305
FBgn0039702,0.0198735381732208,0.0127070068490133,200
FBgn0038596,0.1276197562358276,0.0485555555555555,267
FBgn0038146,0.0119144653140695,0.0060743591721869,528
FBgn0022160,0.0201338647536402,0.008235897919279,3696
FBgn0034413,0.0261126550199384,0.0363093189512857,2
FBgn0032020,0.0524039430587049,0.0314929088868482,624
FBgn0053303,0.0222710328255438,0.0141456177978577,1785
FBgn0263109,0.0053223829622554,0.0025576416948607,210
FBgn0029688,0.0077511091655603,0.0027168215463041,609
FBgn0034488,0.0192369619854777,0.0105450182025283,1837
FBgn0005624,0.0080846748763105,0.0046262417878576,244
FBgn0264544,0.0390702554169816,inf,0
FBgn0261574,0.00186061908051,0.001065436213518,344
FBgn0029952,inf,0.0507868480725623,292
FBgn0016983,0.0110128633412086,0.0050956484798788,1202
FBgn0011715,0.0318632493147964,0.0152115683229813,1846
FBgn0035583,0.1097422815279958,0.0279523319357953,1752
FBgn0085243,0.0577185689090451,0.0430921459492888,693
FBgn0039592,0.0376869455521561,0.021755136982042,164
FBgn0264897,0.054151406819676,0.066281179138322,76
FBgn0036360,0.0299084203768543,0.0153847628027761,121
FBgn0050493,0.0277617120802856,0.0186168759268413,335
FBgn0030082,0.0527841442150176,0.0240926074308093,719
FBgn0265423,,0.0641975308641975,2
FBgn0086693,0.0098127423521184,0.0055165338540451,12
FBgn0040900,,inf,561
FBgn0267790,0.0197618066997303,0.0087632029716224,3350
FBgn0004117,0.1129268214589701,0.075059567677626,10255
FBgn0052649,0.0144777256786521,0.0102917170275746,475
FBgn0036958,0.0076303019305486,0.0042351360573197,548
FBgn0040074,,0.0464126541821473,1459
FBgn0260643,0.050958911994339,0.0360905483405483,47
FBgn0033124,inf,0.0268223177679392,720
FBgn0035251,0.0323296459589692,0.0193484440289191,1418
FBgn0040097,0.0301871072363314,0.0547426146384479,339
FBgn0034951,0.0196576080464111,0.0113465194943195,493
FBgn0031390,0.0051571386912366,0.0036510692233326,663
FBgn0032025,0.0405897576955201,0.0234472996727786,1743
FBgn0027549,0.0115235905972593,0.0083405277737283,1058
FBgn0082831,0.0064838620004984,0.002839312788611,406
FBgn0002733,inf,0.0388869364739359,845
FBgn0028418,inf,0.1279908099756584,57
FBgn0026876,0.0106986071110531,0.0083643152528666,149
FBgn0051287,0.0318629225423357,0.1230550257822985,220
FBgn0034053,0.0206589135507499,0.0130340913021995,133
FBgn0035751,0.0420584816418149,0.0176830328140421,19
FBgn0031115,0.0204880172709745,0.0123512232591929,355
FBgn0039875,0.0176033500377718,0.0085578164719957,993
FBgn0031051,0.0100125604454306,0.0066422236198792,494
FBgn0038642,0.0281857691998921,0.0238065790780538,546
FBgn0262900,0.0633961341340579,0.0613174603174603,14
FBgn0039858,0.0264244516723071,0.0097809796321639,5035
FBgn0038337,0.0192303361414422,0.0102216510220531,239
FBgn0028685,0.03102256186876,0.0172961697036619,4054
FBgn0037782,inf,0.0259472995676003,569
FBgn0086367,0.0271074812381096,0.0167888474291318,260
FBgn0034731,0.064933165200927,0.0126687542858544,84
FBgn0010417,0.0274251689335133,0.0095034512484802,792
FBgn0034135,0.0173319119080411,0.0101296675063561,86
FBgn0034063,0.0228717538717255,0.0121560524954731,319
FBgn0029681,0.0277656249275863,0.0092671453875565,1697
FBgn0039124,0.0155051879069401,0.0126479256571386,114
FBgn0000283,0.0108558672073339,0.0041999686912129,1508
FBgn0038239,,0.0301754856953912,270
FBgn0035480,inf,0.059372190690872,273
FBgn0030983,inf,0.0577537602812328,31
FBgn0034030,0.0302735608204684,0.0222297297609352,866
FBgn0034162,0.0990904527971627,0.0408971762997137,3932
FBgn0031287,0.0384507923042032,0.0191115231359805,243
FBgn0010909,0.0078341564543491,0.0039246355806282,1428
FBgn0086712,0.0138727602495654,0.01045124876616,674
FBgn0025885,0.0266010756568311,0.0104347024624909,2490
FBgn0033363,0.0368312177420939,0.0164060818726184,8
FBgn0024189,0.0082807156067315,0.0041509690608407,247
FBgn0028932,0.0274743310498291,0.0204427062836153,392
FBgn0035989,0.0214951634591451,0.0147372883839381,540
FBgn0038385,0.016794519907794,0.007513410788469,322
FBgn0030725,0.0136404737605532,0.008008170593553,37
FBgn0039249,0.0108138199055845,0.0066385812101771,247
FBgn0038235,0.0250926322346708,0.0269413179413179,236
FBgn0034733,0.0086734606746731,0.0039951625622193,495
FBgn0024995,0.0328515751819619,0.0259830655676471,336
FBgn0039529,0.0194579242028321,0.0121787812796703,409
FBgn0030443,0.0158619941651178,0.0110574661240327,307
FBgn0027070,0.0181667191124524,0.0108898331879598,279
FBgn0000229,0.019898136542475,0.0129823638084132,665
FBgn0029906,0.0269267934404312,0.0142549309062729,295
FBgn0027054,0.0234045202841467,0.0144672679557596,896
FBgn0265102,0.0075360812216058,0.0051846119363314,183
FBgn0250816,0.0117033283900124,0.0077453588476363,157
FBgn0035186,0.0906731450593057,0.0508079136980236,417
FBgn0039663,0.0178233294839435,0.0101077660447338,99
FBgn0051742,0.0295253170891459,0.0167817772645568,222
FBgn0031882,0.0370148104285925,0.0228041453495998,300
FBgn0028980,0.0816250218181018,0.0154051065321207,558
FBgn0030789,0.0206574902476592,0.01425163117105,306
FBgn0038032,0.0191583322375503,0.0122684007706322,385
FBgn0037770,0.0174040985713229,0.0132046925149167,599
FBgn0004428,0.1590718408575551,0.0738294231021503,1060
FBgn0031566,0.0138025207108653,0.0087019218987019,477
FBgn0033866,0.0099498589837426,0.0056749894169142,275
FBgn0027587,0.0107936881784713,0.0056227482064003,471
FBgn0003900,0.0287126390218657,0.0184564823245122,428
FBgn0039175,0.016448779688008,0.009104094394061,877
FBgn0031747,0.0379228577178016,0.0180344426587157,2768
FBgn0036986,0.0299279607538915,0.0151784298947308,169
FBgn0004895,0.0317763467645305,0.019853496854485,41
FBgn0032889,0.0426701974119842,0.013276219739552,2068
FBgn0003964,0.0249676388662896,0.0151299101452739,694
FBgn0051176,0.0274707946612092,0.0141351500533071,198
FBgn0050366,0.0298611672650658,0.023711589761703,265
FBgn0025725,0.0087330593143189,0.0044907689274081,1500
FBgn0040341,0.0323432812856019,0.0228848489199601,28
FBgn0028888,0.0084866597074861,0.005733684398758,37
FBgn0034588,0.0163134705275153,0.0091906901478556,540
FBgn0002715,0.0258616983962692,0.0140734721575885,373
FBgn0083969,0.0094924448842706,0.0048145318281898,454
FBgn0034027,0.0230212246599088,0.0159296300321,265
FBgn0033650,0.0457566492600407,0.0289622430793759,0
FBgn0037933,0.0269426085918142,0.0186296518607443,1550
FBgn0032612,0.018671146513854,0.0121060544029196,47
FBgn0031277,,,656
FBgn0035475,0.0836269370229981,0.0352893600942111,166
FBgn0260962,0.0091522552611312,0.0042822382551904,1037
FBgn0034957,0.0141464699419005,0.0104163664904329,252
FBgn0041160,0.0307519209973175,0.0187378933952219,642
FBgn0026176,0.0554845602222918,0.0438263274808834,502
FBgn0035816,0.0406481240849387,0.0182819098502018,28
FBgn0036859,0.0119832535887019,0.0064589932550883,3
FBgn0026592,0.0342600672483964,0.0223989438591711,175
FBgn0031150,0.0275078464397361,0.0151754735329707,185
FBgn0034057,0.0388162980419692,0.0222069503182536,1264
FBgn0010288,0.0440927564476479,0.0227933132057626,2285
FBgn0025808,0.0178127936945237,0.0090234946957505,150
FBgn0002906,0.0059534920359723,0.0035007243255605,141
FBgn0034688,0.0194011421434179,0.0119591022848357,834
FBgn0037751,0.0115871732657626,0.0071248741832817,90
FBgn0034468,0.2394736785383669,0.0467205215419501,8358
FBgn0029092,0.0193538763469768,0.0123387755735409,1644
FBgn0038721,0.0080636259363641,0.0056785504282541,244
FBgn0035205,0.0085461466665192,0.0064090053529199,794
FBgn0033244,0.0150535559779227,0.0096889468787229,401
FBgn0051703,0.0194405906053864,0.0107441031461931,15
FBgn0063493,0.0332560789246375,0.0207135313967987,1001
FBgn0034455,0.0338848409419587,0.0309571291455093,603
FBgn0044050,0.1398042251190747,0.0407227891156462,47
FBgn0029629,0.056689169220642,0.0255405021059196,6312
FBgn0020645,,0.0391906307977736,375
FBgn0040660,0.1579029882154882,,8062
FBgn0044047,0.1450221603793032,0.0399931832237027,372
FBgn0036290,0.02531216287182,0.0154006318997667,375
FBgn0020277,0.1117955259026687,0.0313910627611926,32
FBgn0024188,0.0404074746586401,0.0373066527828432,1610
FBgn0052117,0.0918606696072094,0.0224110305279136,147
FBgn0032013,0.0175408096140321,0.0152131262444428,185
FBgn0015622,0.0197614023727968,0.0099875195061299,3216
FBgn0085360,inf,0.0300672020287404,371
FBgn0052441,0.0358046198168575,0.0191028025669173,1435
FBgn0017429,0.0219619512051268,0.0155232181638507,665
FBgn0010403,0.0822916666666666,0.062466340898159,93
FBgn0040211,0.0176170371984689,0.0128390099405334,291
FBgn0038369,0.0504433471620971,0.0318947613233327,831
FBgn0030086,0.0250443440089866,0.0121715611909965,4253
FBgn0034276,0.0108659493997061,0.0060439798179192,393
FBgn0037217,0.0269663239012508,0.0126011603320736,487
FBgn0001320,0.0357085233924308,0.0184454739755841,369
FBgn0031885,0.0146364678945573,0.0067851241686935,266
FBgn0261238,0.0100187411618103,0.0044987192540372,537
FBgn0265194,0.0054193745010235,0.0030342306598219,253
FBgn0030008,0.0273694559838006,0.0152753416140861,133
FBgn0052463,0.0233092049812051,0.018988946761367,52
FBgn0033351,0.0354131241223872,0.0218236510711443,777
FBgn0264895,0.0125397905948947,0.006033298260668,432
FBgn0250834,inf,0.0213076447362161,186
